#ENSG	canENSP	ENST	Sample	GTExMDTs	N_GTEx	MedianMDTenrGTEx	Pvalue	Qvalue	N_GTeX_MDTs	EnrPcawg	MedRelExprGTEx	RelExprPcawg	MissedInts	StringIntN	MissedCanN	MissedComN
ENSG00000144231	ENSP00000272645	ENST00000409955	151bb98d-d961-49c1-a54f-8293b3ab2ebd	ENST00000272645:68	88	3.565689655172414	6.462e-27	6.649e-27	68	4.064	0.247	0.793	PF03874:RNA_pol_Rpb4:32-136:PF00575:S1:ENSP00000301788:999:1,PF03874:RNA_pol_Rpb4:32-136:PF05001:RNA_pol_Rpb1_R:ENSP00000314949:999:1,PF03874:RNA_pol_Rpb4:32-136:PF04997:RNA_pol_Rpb1_1:ENSP00000361446:918:1,PF03874:RNA_pol_Rpb4:32-136:PF00575:S1:ENSP00000393953:900:1	4	4	0
ENSG00000144231	ENSP00000272645	ENST00000409955	64b434c0-0692-4034-9561-698a4d34629d	ENST00000272645:68	88	3.565689655172414	6.462e-27	6.649e-27	68	2.744	0.247	0.725	PF03874:RNA_pol_Rpb4:32-136:PF00575:S1:ENSP00000301788:999:1,PF03874:RNA_pol_Rpb4:32-136:PF05001:RNA_pol_Rpb1_R:ENSP00000314949:999:1,PF03874:RNA_pol_Rpb4:32-136:PF04997:RNA_pol_Rpb1_1:ENSP00000361446:918:1,PF03874:RNA_pol_Rpb4:32-136:PF00575:S1:ENSP00000393953:900:1	4	4	0
ENSG00000144231	ENSP00000272645	ENST00000409955	ab75168e-e0a3-46b9-a96f-49f383271b41	ENST00000272645:68	88	3.565689655172414	6.462e-27	6.649e-27	68	2.086	0.247	0.676	PF03874:RNA_pol_Rpb4:32-136:PF00575:S1:ENSP00000301788:999:1,PF03874:RNA_pol_Rpb4:32-136:PF05001:RNA_pol_Rpb1_R:ENSP00000314949:999:1,PF03874:RNA_pol_Rpb4:32-136:PF04997:RNA_pol_Rpb1_1:ENSP00000361446:918:1,PF03874:RNA_pol_Rpb4:32-136:PF00575:S1:ENSP00000393953:900:1	4	4	0
ENSG00000144231	ENSP00000272645	ENST00000409955	0031d433-d703-4b2c-9fdf-2920008eb457	ENST00000272645:68	88	3.565689655172414	6.462e-27	6.649e-27	68	4.298	0.247	0.751	PF03874:RNA_pol_Rpb4:32-136:PF00575:S1:ENSP00000301788:999:1,PF03874:RNA_pol_Rpb4:32-136:PF05001:RNA_pol_Rpb1_R:ENSP00000314949:999:1,PF03874:RNA_pol_Rpb4:32-136:PF04997:RNA_pol_Rpb1_1:ENSP00000361446:918:1,PF03874:RNA_pol_Rpb4:32-136:PF00575:S1:ENSP00000393953:900:1	4	4	0
ENSG00000144231	ENSP00000272645	ENST00000409955	dd96340b-cc6f-4a3f-b441-c7af1d86684e	ENST00000272645:68	88	3.565689655172414	6.462e-27	6.649e-27	68	5.354	0.247	0.815	PF03874:RNA_pol_Rpb4:32-136:PF00575:S1:ENSP00000301788:999:1,PF03874:RNA_pol_Rpb4:32-136:PF05001:RNA_pol_Rpb1_R:ENSP00000314949:999:1,PF03874:RNA_pol_Rpb4:32-136:PF04997:RNA_pol_Rpb1_1:ENSP00000361446:918:1,PF03874:RNA_pol_Rpb4:32-136:PF00575:S1:ENSP00000393953:900:1	4	4	0
ENSG00000144231	ENSP00000272645	ENST00000409955	932c2e20-510c-4aed-879e-b69d90710b64	ENST00000272645:68	88	3.565689655172414	6.462e-27	6.649e-27	68	8.285	0.247	0.880	PF03874:RNA_pol_Rpb4:32-136:PF00575:S1:ENSP00000301788:999:1,PF03874:RNA_pol_Rpb4:32-136:PF05001:RNA_pol_Rpb1_R:ENSP00000314949:999:1,PF03874:RNA_pol_Rpb4:32-136:PF04997:RNA_pol_Rpb1_1:ENSP00000361446:918:1,PF03874:RNA_pol_Rpb4:32-136:PF00575:S1:ENSP00000393953:900:1	4	4	0
ENSG00000144306	ENSP00000272732	ENST00000409673	82a1c742-2d97-4c7a-bf1d-ca0233c60b6c	ENST00000272732:60	88	3.2045747126436783	6.462e-27	6.649e-27	60	2.397	0.191	0.585	-	0	0	0
ENSG00000144306	ENSP00000272732	ENST00000409673	151bb98d-d961-49c1-a54f-8293b3ab2ebd	ENST00000272732:60	88	3.2045747126436783	6.462e-27	6.649e-27	60	2.381	0.191	0.511	-	0	0	0
ENSG00000144451	ENSP00000332592	ENST00000420497	82bb01e9-a659-417b-b9e8-831a76277a21	ENST00000432529:88	88	26.192515432098766	6.462e-27	6.649e-27	88	2.250	0.009	0.667	-	0	0	0
ENSG00000144455	ENSP00000272902	ENST00000383843	932c2e20-510c-4aed-879e-b69d90710b64	ENST00000272902:88	88	13.445001193032692	6.462e-27	6.649e-27	88	3.312	0.009	0.737	PF03781:FGE-sulfatase:90-367:PF03781:FGE-sulfatase:ENSP00000341938:927:1	1	1	0
ENSG00000144560	ENSP00000404251	ENST00000445411	932c2e20-510c-4aed-879e-b69d90710b64	ENST00000273038:88	88	5.14878887192681	6.462e-27	6.649e-27	88	2.192	0.000	0.523	-	0	0	0
ENSG00000144580	ENSP00000273064	ENST00000418808	310820cc-fc05-45c6-8f04-a44db0828686	ENST00000542068:69	88	2.488833746898263	6.462e-27	6.649e-27	69	2.032	0.000	0.500	PF04078:Rcd1:24-286:PF12842:DUF3819:ENSP00000320949:999:1	1	1	0
ENSG00000144580	ENSP00000273064	ENST00000418808	82bb01e9-a659-417b-b9e8-831a76277a21	ENST00000542068:69	88	2.488833746898263	6.462e-27	6.649e-27	69	2.386	0.000	0.542	PF04078:Rcd1:24-286:PF12842:DUF3819:ENSP00000320949:999:1	1	1	0
ENSG00000144580	ENSP00000273064	ENST00000418808	932c2e20-510c-4aed-879e-b69d90710b64	ENST00000542068:69	88	2.488833746898263	6.462e-27	6.649e-27	69	2.775	0.000	0.566	PF04078:Rcd1:24-286:PF12842:DUF3819:ENSP00000320949:999:1	1	1	0
ENSG00000144635	ENSP00000273130	ENST00000424991	310820cc-fc05-45c6-8f04-a44db0828686	ENST00000273130:88	88	66.68939393939394	6.462e-27	6.649e-27	88	2.420	0.009	0.549	PF05783:DLIC:43-519:PF05783:DLIC:ENSP00000258198:999:1,PF05783:DLIC:43-519:PF08385:DHC_N1:ENSP00000333363:921:1,PF05783:DLIC:43-519:PF08385:DHC_N1:ENSP00000348965:998:1,PF05783:DLIC:43-519:PF08385:DHC_N1:ENSP00000373825:915:1,PF05783:DLIC:43-519:PF08385:DHC_N1:ENSP00000374490:921:1	5	5	0
ENSG00000144635	ENSP00000273130	ENST00000424991	82bb01e9-a659-417b-b9e8-831a76277a21	ENST00000273130:88	88	66.68939393939394	6.462e-27	6.649e-27	88	2.467	0.009	0.647	PF05783:DLIC:43-519:PF05783:DLIC:ENSP00000258198:999:1,PF05783:DLIC:43-519:PF08385:DHC_N1:ENSP00000333363:921:1,PF05783:DLIC:43-519:PF08385:DHC_N1:ENSP00000348965:998:1,PF05783:DLIC:43-519:PF08385:DHC_N1:ENSP00000373825:915:1,PF05783:DLIC:43-519:PF08385:DHC_N1:ENSP00000374490:921:1	5	5	0
ENSG00000144635	ENSP00000273130	ENST00000424991	932c2e20-510c-4aed-879e-b69d90710b64	ENST00000273130:88	88	66.68939393939394	6.462e-27	6.649e-27	88	2.146	0.009	0.662	PF05783:DLIC:43-519:PF05783:DLIC:ENSP00000258198:999:1,PF05783:DLIC:43-519:PF08385:DHC_N1:ENSP00000333363:921:1,PF05783:DLIC:43-519:PF08385:DHC_N1:ENSP00000348965:998:1,PF05783:DLIC:43-519:PF08385:DHC_N1:ENSP00000373825:915:1,PF05783:DLIC:43-519:PF08385:DHC_N1:ENSP00000374490:921:1	5	5	0
ENSG00000144635	ENSP00000273130	ENST00000432458	e4d3986d-f3bd-44c2-a850-b72571bf0215	ENST00000273130:88	88	66.68939393939394	6.462e-27	6.649e-27	88	2.070	0.000	0.546	PF05783:DLIC:43-519:PF05783:DLIC:ENSP00000258198:999:1,PF05783:DLIC:43-519:PF08385:DHC_N1:ENSP00000333363:921:1,PF05783:DLIC:43-519:PF08385:DHC_N1:ENSP00000348965:998:1,PF05783:DLIC:43-519:PF08385:DHC_N1:ENSP00000373825:915:1,PF05783:DLIC:43-519:PF08385:DHC_N1:ENSP00000374490:921:1	5	5	0
ENSG00000144645	ENSP00000379804	ENST00000438237	310820cc-fc05-45c6-8f04-a44db0828686	ENST00000396556:60	88	2.973041223041223	6.462e-27	6.649e-27	60	3.412	0.014	0.659	-	0	0	0
ENSG00000144645	ENSP00000379804	ENST00000438237	5f8c2272-4530-45b3-a6d7-00de9be46d71	ENST00000396556:60	88	2.973041223041223	6.462e-27	6.649e-27	60	2.422	0.014	0.633	-	0	0	0
ENSG00000144645	ENSP00000379804	ENST00000438237	9c1d30c4-c8f0-4ca7-bec7-243f81b7680a	ENST00000396556:60	88	2.973041223041223	6.462e-27	6.649e-27	60	3.502	0.014	0.735	-	0	0	0
ENSG00000144645	ENSP00000379804	ENST00000438237	151bb98d-d961-49c1-a54f-8293b3ab2ebd	ENST00000396556:60	88	2.973041223041223	6.462e-27	6.649e-27	60	2.738	0.014	0.714	-	0	0	0
ENSG00000144645	ENSP00000379804	ENST00000438237	0031d433-d703-4b2c-9fdf-2920008eb457	ENST00000396556:60	88	2.973041223041223	6.462e-27	6.649e-27	60	3.286	0.014	0.722	-	0	0	0
ENSG00000144645	ENSP00000379804	ENST00000438237	dd96340b-cc6f-4a3f-b441-c7af1d86684e	ENST00000396556:60	88	2.973041223041223	6.462e-27	6.649e-27	60	3.190	0.014	0.740	-	0	0	0
ENSG00000144712	ENSP00000387641	ENST00000454887	29cf10cc-a176-45f5-a570-bba7b569d4f9	ENST00000456430:49	88	5.03960396039604	6.462e-27	6.649e-27	49	5.196	0.276	0.839	PF08623:TIP120:1044-1210:PF00888:Cullin:ENSP00000326804:958:1	1	1	0
ENSG00000144724	ENSP00000418112	ENST00000295874	310820cc-fc05-45c6-8f04-a44db0828686	ENST00000474889:88	88	36.41111111111111	6.462e-27	6.649e-27	88	2.673	0.027	0.728	-	0	0	0
ENSG00000144724	ENSP00000418112	ENST00000295874	82bb01e9-a659-417b-b9e8-831a76277a21	ENST00000474889:88	88	36.41111111111111	6.462e-27	6.649e-27	88	4.426	0.027	0.816	-	0	0	0
ENSG00000144724	ENSP00000418112	ENST00000295874	932c2e20-510c-4aed-879e-b69d90710b64	ENST00000474889:88	88	36.41111111111111	6.462e-27	6.649e-27	88	6.138	0.027	0.860	-	0	0	0
ENSG00000144747	ENSP00000381567	ENST00000488010	5f8c2272-4530-45b3-a6d7-00de9be46d71	ENST00000398559:74	88	3.9018817204301075	6.462e-27	6.649e-27	74	2.000	0.078	0.553	-	0	0	0
ENSG00000144785	ENSP00000446743	ENST00000548360	e4d3986d-f3bd-44c2-a850-b72571bf0215	ENST00000549318:58	88	18.297777777777778	6.462e-27	6.649e-27	58	2.040	0.000	0.671	-	0	0	0
ENSG00000144785	ENSP00000446743	ENST00000548360	778a27dd-94f3-484f-9da5-9ba003dde54d	ENST00000549318:58	88	18.297777777777778	6.462e-27	6.649e-27	58	5.438	0.000	0.845	-	0	0	0
ENSG00000144785	ENSP00000446743	ENST00000548360	ceb8591f-6ef7-46f2-b140-12d27652ccfc	ENST00000549318:58	88	18.297777777777778	6.462e-27	6.649e-27	58	8.110	0.000	0.890	-	0	0	0
ENSG00000144785	ENSP00000446743	ENST00000548360	82a1c742-2d97-4c7a-bf1d-ca0233c60b6c	ENST00000549318:58	88	18.297777777777778	6.462e-27	6.649e-27	58	13.149	0.000	0.929	-	0	0	0
ENSG00000144785	ENSP00000446743	ENST00000548360	d28cd72f-27c3-4bea-bfc1-233461270a0b	ENST00000549318:58	88	18.297777777777778	6.462e-27	6.649e-27	58	3.835	0.000	0.793	-	0	0	0
ENSG00000144785	ENSP00000446743	ENST00000548360	9c1d30c4-c8f0-4ca7-bec7-243f81b7680a	ENST00000549318:58	88	18.297777777777778	6.462e-27	6.649e-27	58	3.002	0.000	0.688	-	0	0	0
ENSG00000144785	ENSP00000446743	ENST00000548360	151bb98d-d961-49c1-a54f-8293b3ab2ebd	ENST00000549318:58	88	18.297777777777778	6.462e-27	6.649e-27	58	37.517	0.000	0.974	-	0	0	0
ENSG00000144785	ENSP00000446743	ENST00000548360	64b434c0-0692-4034-9561-698a4d34629d	ENST00000549318:58	88	18.297777777777778	6.462e-27	6.649e-27	58	2.013	0.000	0.601	-	0	0	0
ENSG00000144785	ENSP00000446743	ENST00000548360	c3a004b4-f231-4be4-9738-2f3b6290598f	ENST00000549318:58	88	18.297777777777778	6.462e-27	6.649e-27	58	5.895	0.000	0.774	-	0	0	0
ENSG00000144785	ENSP00000446743	ENST00000548360	b2282d62-a66d-4b64-a8c6-954e2d776358	ENST00000549318:58	88	18.297777777777778	6.462e-27	6.649e-27	58	2.683	0.000	0.627	-	0	0	0
ENSG00000144785	ENSP00000446743	ENST00000548360	b2ee51d4-301a-47f2-9be0-de43df53cad6	ENST00000549318:58	88	18.297777777777778	6.462e-27	6.649e-27	58	2.019	0.000	0.615	-	0	0	0
ENSG00000144785	ENSP00000446743	ENST00000548360	dd96340b-cc6f-4a3f-b441-c7af1d86684e	ENST00000549318:58	88	18.297777777777778	6.462e-27	6.649e-27	58	2.037	0.000	0.671	-	0	0	0
ENSG00000144785	ENSP00000446743	ENST00000548360	3a5a0fa3-1cbd-4123-a217-e5644dbbddde	ENST00000549318:58	88	18.297777777777778	6.462e-27	6.649e-27	58	2.975	0.000	0.704	-	0	0	0
ENSG00000144785	ENSP00000446743	ENST00000548360	2ee1e0d0-79f9-4e02-be27-773ee4b88320	ENST00000549318:58	88	18.297777777777778	6.462e-27	6.649e-27	58	5.168	0.000	0.838	-	0	0	0
ENSG00000144791	ENSP00000273317	ENST00000440097	82bb01e9-a659-417b-b9e8-831a76277a21	ENST00000273317:70	88	2.81178611773566	6.462e-27	6.649e-27	70	2.010	0.274	0.668	-	0	0	0
ENSG00000144791	ENSP00000273317	ENST00000440097	932c2e20-510c-4aed-879e-b69d90710b64	ENST00000273317:70	88	2.81178611773566	6.462e-27	6.649e-27	70	2.904	0.274	0.744	-	0	0	0
ENSG00000144827	ENSP00000273359	ENST00000493784	310820cc-fc05-45c6-8f04-a44db0828686	ENST00000273359:88	88	27.915032679738562	6.462e-27	6.649e-27	88	3.048	0.000	0.553	-	0	0	0
ENSG00000145014	ENSP00000376227	ENST00000347147	28904a18-b1fc-4d2f-8cd5-3f7ff759dac1	ENST00000432352:59	88	2.400485436893204	6.462e-27	6.649e-27	59	2.070	0.137	0.562	-	0	0	0
ENSG00000145020	ENSP00000273588	ENST00000458307	310820cc-fc05-45c6-8f04-a44db0828686	ENST00000273588:88	88	7.117026222800819	6.462e-27	6.649e-27	88	2.626	0.000	0.524	PF01571:GCV_T:78-291:PF01597:GCV_H:ENSP00000319531:999:1	1	1	0
ENSG00000145020	ENSP00000273588	ENST00000458307	e4d3986d-f3bd-44c2-a850-b72571bf0215	ENST00000273588:88	88	7.117026222800819	6.462e-27	6.649e-27	88	2.942	0.000	0.703	PF01571:GCV_T:78-291:PF01597:GCV_H:ENSP00000319531:999:1	1	1	0
ENSG00000145020	ENSP00000273588	ENST00000458307	82bb01e9-a659-417b-b9e8-831a76277a21	ENST00000273588:88	88	7.117026222800819	6.462e-27	6.649e-27	88	2.023	0.000	0.443	PF01571:GCV_T:78-291:PF01597:GCV_H:ENSP00000319531:999:1	1	1	0
ENSG00000145020	ENSP00000273588	ENST00000458307	151bb98d-d961-49c1-a54f-8293b3ab2ebd	ENST00000273588:88	88	7.117026222800819	6.462e-27	6.649e-27	88	2.251	0.000	0.538	PF01571:GCV_T:78-291:PF01597:GCV_H:ENSP00000319531:999:1	1	1	0
ENSG00000145020	ENSP00000273588	ENST00000458307	424f0f4a-48d0-4dfb-bee6-b45298d0b75d	ENST00000273588:88	88	7.117026222800819	6.462e-27	6.649e-27	88	2.369	0.000	0.507	PF01571:GCV_T:78-291:PF01597:GCV_H:ENSP00000319531:999:1	1	1	0
ENSG00000145020	ENSP00000273588	ENST00000458307	dd96340b-cc6f-4a3f-b441-c7af1d86684e	ENST00000273588:88	88	7.117026222800819	6.462e-27	6.649e-27	88	3.831	0.000	0.513	PF01571:GCV_T:78-291:PF01597:GCV_H:ENSP00000319531:999:1	1	1	0
ENSG00000145020	ENSP00000273588	ENST00000458307	3a5a0fa3-1cbd-4123-a217-e5644dbbddde	ENST00000273588:88	88	7.117026222800819	6.462e-27	6.649e-27	88	2.517	0.000	0.559	PF01571:GCV_T:78-291:PF01597:GCV_H:ENSP00000319531:999:1	1	1	0
ENSG00000145088	ENSP00000273668	ENST00000490434	9c1d30c4-c8f0-4ca7-bec7-243f81b7680a	ENST00000273668:64	88	7.249871332990221	6.462e-27	6.649e-27	64	11.656	0.134	0.921	-	0	0	0
ENSG00000145088	ENSP00000273668	ENST00000490434	151bb98d-d961-49c1-a54f-8293b3ab2ebd	ENST00000273668:64	88	7.249871332990221	5.751e-25	5.833e-25	64	4.000	0.134	0.800	-	0	0	0
ENSG00000145247	ENSP00000423014	ENST00000273860	310820cc-fc05-45c6-8f04-a44db0828686	ENST00000508632:84	88	3.7817835317835318	6.462e-27	6.649e-27	84	4.970	0.213	0.747	-	0	0	0
ENSG00000145247	ENSP00000423014	ENST00000273860	82bb01e9-a659-417b-b9e8-831a76277a21	ENST00000508632:84	88	3.7817835317835318	6.462e-27	6.649e-27	84	5.162	0.213	0.760	-	0	0	0
ENSG00000145247	ENSP00000423014	ENST00000273860	9c1d30c4-c8f0-4ca7-bec7-243f81b7680a	ENST00000508632:84	88	3.7817835317835318	6.462e-27	6.649e-27	84	3.617	0.213	0.744	-	0	0	0
ENSG00000145247	ENSP00000423014	ENST00000273860	151bb98d-d961-49c1-a54f-8293b3ab2ebd	ENST00000508632:84	88	3.7817835317835318	6.462e-27	6.649e-27	84	2.497	0.213	0.688	-	0	0	0
ENSG00000145247	ENSP00000423014	ENST00000273860	ab75168e-e0a3-46b9-a96f-49f383271b41	ENST00000508632:84	88	3.7817835317835318	6.462e-27	6.649e-27	84	2.101	0.213	0.544	-	0	0	0
ENSG00000145247	ENSP00000423014	ENST00000273860	b2ee51d4-301a-47f2-9be0-de43df53cad6	ENST00000508632:84	88	3.7817835317835318	6.462e-27	6.649e-27	84	2.758	0.213	0.607	-	0	0	0
ENSG00000145247	ENSP00000423014	ENST00000273860	932c2e20-510c-4aed-879e-b69d90710b64	ENST00000508632:84	88	3.7817835317835318	6.462e-27	6.649e-27	84	2.128	0.213	0.612	-	0	0	0
ENSG00000145354	ENSP00000273986	ENST00000574446	310820cc-fc05-45c6-8f04-a44db0828686	ENST00000273986:82	88	4.48505376344086	6.462e-27	6.649e-27	82	2.418	0.178	0.707	-	0	0	0
ENSG00000145354	ENSP00000273986	ENST00000574446	82bb01e9-a659-417b-b9e8-831a76277a21	ENST00000273986:82	88	4.48505376344086	6.462e-27	6.649e-27	82	2.586	0.178	0.721	-	0	0	0
ENSG00000145354	ENSP00000273986	ENST00000574446	0031d433-d703-4b2c-9fdf-2920008eb457	ENST00000273986:82	88	4.48505376344086	6.462e-27	6.649e-27	82	3.039	0.178	0.752	-	0	0	0
ENSG00000145354	ENSP00000273986	ENST00000574446	dd96340b-cc6f-4a3f-b441-c7af1d86684e	ENST00000273986:82	88	4.48505376344086	6.462e-27	6.649e-27	82	2.489	0.178	0.713	-	0	0	0
ENSG00000145354	ENSP00000273986	ENST00000574446	932c2e20-510c-4aed-879e-b69d90710b64	ENST00000273986:82	88	4.48505376344086	6.462e-27	6.649e-27	82	2.269	0.178	0.694	-	0	0	0
ENSG00000145390	ENSP00000274030	ENST00000509769	778a27dd-94f3-484f-9da5-9ba003dde54d	ENST00000450251:52	88	2.7616412501887364	6.462e-27	6.649e-27	52	2.348	0.169	0.533	PF00443:UCH:39-348:PF00400:WD40:ENSP00000256996:914:1	1	1	0
ENSG00000145425	ENSP00000346050	ENST00000507327	932c2e20-510c-4aed-879e-b69d90710b64	ENST00000274065:88	88	45.24693106943929	6.462e-27	6.649e-27	88	2.292	0.004	0.664	PF01015:Ribosomal_S3Ae:13-222:PF00411:Ribosomal_S11:ENSP00000311028:999:1,PF01015:Ribosomal_S3Ae:13-222:PF00411:Ribosomal_S11:ENSP00000317376:905:1,PF01015:Ribosomal_S3Ae:13-222:PF01283:Ribosomal_S26e:ENSP00000348849:999:1	3	3	0
ENSG00000145425	ENSP00000346050	ENST00000512690	e4d3986d-f3bd-44c2-a850-b72571bf0215	ENST00000274065:88	88	45.24693106943929	6.462e-27	6.649e-27	88	2.994	0.001	0.543	PF01015:Ribosomal_S3Ae:13-222:PF00411:Ribosomal_S11:ENSP00000311028:999:1,PF01015:Ribosomal_S3Ae:13-222:PF00411:Ribosomal_S11:ENSP00000317376:905:1,PF01015:Ribosomal_S3Ae:13-222:PF01283:Ribosomal_S26e:ENSP00000348849:999:1	3	3	0
ENSG00000145425	ENSP00000346050	ENST00000512690	151bb98d-d961-49c1-a54f-8293b3ab2ebd	ENST00000274065:88	88	45.24693106943929	6.462e-27	6.649e-27	88	2.093	0.001	0.539	PF01015:Ribosomal_S3Ae:13-222:PF00411:Ribosomal_S11:ENSP00000311028:999:1,PF01015:Ribosomal_S3Ae:13-222:PF00411:Ribosomal_S11:ENSP00000317376:905:1,PF01015:Ribosomal_S3Ae:13-222:PF01283:Ribosomal_S26e:ENSP00000348849:999:1	3	3	0
ENSG00000145431	ENSP00000422464	ENST00000541126	310820cc-fc05-45c6-8f04-a44db0828686	ENST00000274071:86	88	8.7301187034873	6.462e-27	6.649e-27	86	5.000	0.000	0.711	-	0	0	0
ENSG00000145431	ENSP00000422464	ENST00000541126	9c1d30c4-c8f0-4ca7-bec7-243f81b7680a	ENST00000274071:86	88	8.7301187034873	6.462e-27	6.649e-27	86	2.223	0.000	0.622	-	0	0	0
ENSG00000145431	ENSP00000422464	ENST00000541126	0031d433-d703-4b2c-9fdf-2920008eb457	ENST00000274071:86	88	8.7301187034873	6.462e-27	6.649e-27	86	2.176	0.000	0.509	-	0	0	0
ENSG00000145555	ENSP00000421280	ENST00000274203	310820cc-fc05-45c6-8f04-a44db0828686	ENST00000513610:84	88	10.693978658536585	6.462e-27	6.649e-27	84	2.764	0.034	0.732	PF00063:Myosin_head:65-727:PF00022:Actin:ENSP00000263238:930:1,PF00063:Myosin_head:65-727:PF13499:EF-hand_7:ENSP00000315299:978:1,PF00063:Myosin_head:65-727:PF00022:Actin:ENSP00000349960:930:1,PF00063:Myosin_head:65-727:PF00022:Actin:ENSP00000367220:936:1	4	4	0
ENSG00000145555	ENSP00000421280	ENST00000274203	82bb01e9-a659-417b-b9e8-831a76277a21	ENST00000513610:84	88	10.693978658536585	6.462e-27	6.649e-27	84	3.230	0.034	0.749	PF00063:Myosin_head:65-727:PF00022:Actin:ENSP00000263238:930:1,PF00063:Myosin_head:65-727:PF13499:EF-hand_7:ENSP00000315299:978:1,PF00063:Myosin_head:65-727:PF00022:Actin:ENSP00000349960:930:1,PF00063:Myosin_head:65-727:PF00022:Actin:ENSP00000367220:936:1	4	4	0
ENSG00000145555	ENSP00000421280	ENST00000274203	932c2e20-510c-4aed-879e-b69d90710b64	ENST00000513610:84	88	10.693978658536585	6.462e-27	6.649e-27	84	3.026	0.034	0.751	PF00063:Myosin_head:65-727:PF00022:Actin:ENSP00000263238:930:1,PF00063:Myosin_head:65-727:PF13499:EF-hand_7:ENSP00000315299:978:1,PF00063:Myosin_head:65-727:PF00022:Actin:ENSP00000349960:930:1,PF00063:Myosin_head:65-727:PF00022:Actin:ENSP00000367220:936:1	4	4	0
ENSG00000145715	ENSP00000274376	ENST00000274376	932c2e20-510c-4aed-879e-b69d90710b64	ENST00000456692:88	88	4.227188940092166	6.462e-27	6.649e-27	88	2.018	0.000	0.669	-	0	0	0
ENSG00000145734	ENSP00000351575	ENST00000358731	67cab911-4a5a-410b-87f5-22393125e768	ENST00000525844:47	88	2.54	6.462e-27	6.649e-27	47	2.774	0.243	0.585	-	0	0	0
ENSG00000145734	ENSP00000351575	ENST00000358731	f53cf9e2-dcf1-4b70-b266-284dcf11f492	ENST00000525844:47	88	2.54	6.462e-27	6.649e-27	47	2.274	0.243	0.597	-	0	0	0
ENSG00000145740	ENSP00000379836	ENST00000513937	310820cc-fc05-45c6-8f04-a44db0828686	ENST00000396591:55	88	2.5615763546798034	6.462e-27	6.649e-27	55	4.034	0.000	0.741	-	0	0	0
ENSG00000145740	ENSP00000379836	ENST00000513937	e4d3986d-f3bd-44c2-a850-b72571bf0215	ENST00000396591:55	88	2.5615763546798034	6.462e-27	6.649e-27	55	4.070	0.000	0.611	-	0	0	0
ENSG00000145740	ENSP00000379836	ENST00000513937	82bb01e9-a659-417b-b9e8-831a76277a21	ENST00000396591:55	88	2.5615763546798034	6.462e-27	6.649e-27	55	4.419	0.000	0.752	-	0	0	0
ENSG00000145740	ENSP00000379836	ENST00000513937	151bb98d-d961-49c1-a54f-8293b3ab2ebd	ENST00000396591:55	88	2.5615763546798034	6.462e-27	6.649e-27	55	2.825	0.000	0.591	-	0	0	0
ENSG00000145740	ENSP00000379836	ENST00000513937	932c2e20-510c-4aed-879e-b69d90710b64	ENST00000396591:55	88	2.5615763546798034	6.462e-27	6.649e-27	55	2.390	0.000	0.532	-	0	0	0
ENSG00000145743	ENSP00000437464	ENST00000542267	932c2e20-510c-4aed-879e-b69d90710b64	ENST00000359660:87	88	6.885245901639345	6.462e-27	6.649e-27	87	3.387	0.123	0.767	-	0	0	0
ENSG00000145833	ENSP00000346236	ENST00000513592	932c2e20-510c-4aed-879e-b69d90710b64	ENST00000354283:44	88	2.4227326888184795	6.462e-27	6.649e-27	44	3.144	0.000	0.658	PF00270:DEAD:396-568:PF00270:DEAD:ENSP00000268482:918:1	1	1	0
ENSG00000145868	ENSP00000342023	ENST00000513826	4487f658-d3c7-4efa-bdaa-dfec82673a5e	ENST00000340253:64	88	3.157435682494062	6.462e-27	6.649e-27	64	2.779	0.131	0.587	-	0	0	0
ENSG00000146039	ENSP00000367137	ENST00000397076	778a27dd-94f3-484f-9da5-9ba003dde54d	ENST00000377905:49	88	2.270888302550572	4.602e-16	4.605e-16	49	4.944	0.292	0.832	-	0	0	0
ENSG00000146416	ENSP00000350509	ENST00000344492	e4d3986d-f3bd-44c2-a850-b72571bf0215	ENST00000357847:87	88	4.731147540983606	6.462e-27	6.649e-27	87	3.929	0.000	0.446	-	0	0	0
ENSG00000146416	ENSP00000350509	ENST00000458219	310820cc-fc05-45c6-8f04-a44db0828686	ENST00000357847:87	88	4.731147540983606	6.462e-27	6.649e-27	87	2.530	0.000	0.454	-	0	0	0
